Timestamp,Throughput,LossRate,Latency,SendingRate,CCAs
2024-05-30 07:36:41,9069003,0.0034533278489542,0.0002651966102055,441188.576607832,2
2024-05-30 07:36:42,11320464,0.00031052853617,0.0002789111992022,436995.206318087,2
2024-05-30 07:36:43,10438632,0.0001719345683624,0.00025781430256,493798.421227813,2
2024-05-30 07:36:44,10012920,0.0001219677703418,0.0002818313443776,466062.67046806,2
2024-05-30 07:36:45,10120072,9.49845642716e-05,0.0002702249536317,484496.201038269,2
2024-05-30 07:36:46,9115160,7.83849625227e-05,0.000272210461,480218.383660792,2
2024-05-30 07:36:47,8819768,6.74370144337e-05,0.0002733847619691,463188.116861194,2
2024-05-30 07:36:48,9522048,5.90295486322e-05,0.0002660778217653,571538.524758311,2
2024-05-30 07:36:49,9099232,5.23834664169e-05,0.0002846676054715,601120.65563861,2
2024-05-30 07:36:50,8877688,4.72521896239e-05,0.0002693114493057,590414.673324069,2
2024-05-30 07:36:51,7406288,4.33946610305e-05,0.0002695369668964,529230.531397701,2
2024-05-30 07:36:52,7668840,4.03540311265e-05,0.0002675729941807,612860.801627044,2
2024-05-30 07:36:53,7531048,3.76897920218e-05,0.0002770914215346,740788.066769328,2
2024-05-30 07:36:54,7394936,3.53953784071e-05,0.0002540841891872,705727.276355372,2
2024-05-30 07:36:55,6951848,3.3438081851e-05,0.0002650598958845,732259.136127465,2
2024-05-30 07:36:56,6330656,3.18092840465e-05,0.0002780175926693,722867.453733235,2
2024-05-30 07:36:57,5884672,3.04457217536e-05,0.0002704633318859,677627.455914646,2
2024-05-30 07:36:58,5363392,2.92896309947e-05,0.0002756866999433,805457.546598124,2
2024-05-30 07:36:59,5311264,2.82715021764e-05,0.000253443181152,860604.979617961,2
2024-05-30 07:37:01,5401040,2.63754127233e-05,0.0004132051501124,833632.53237092,2
2024-05-30 07:37:02,5057864,2.55629545298e-05,0.0001293783387834,777561.265101166,2
2024-05-30 07:37:03,5348912,2.48031080984e-05,0.0001320198231446,791966.950122642,2
2024-05-30 07:37:04,5101304,2.40838721014e-05,0.0001379186553466,790369.037352521,2
2024-05-30 07:37:05,5538600,2.33936409621e-05,0.0001445331864367,780343.419753714,2
2024-05-30 07:37:06,5412624,2.27230257226e-05,0.0001469902660224,758450.945337605,2
2024-05-30 07:37:07,5321400,2.21021015027e-05,0.000160716759418,845866.856995483,2
2024-05-30 07:37:08,5683400,2.14999380931e-05,0.0001624938218166,821530.989553974,2
2024-05-30 07:37:09,5282304,2.09313393828e-05,0.0001488575871022,840709.874516416,2
2024-05-30 07:37:10,5545840,2.03989108833e-05,0.0001608749320256,823198.906871357,2
2024-05-30 07:37:11,5474888,1.98839973437e-05,0.000167163741661,838579.146231799,2
2024-05-30 07:37:12,5364840,1.94023313794e-05,0.0001903247468906,800380.690710556,2
2024-05-30 07:37:13,5569008,1.8939608444e-05,0.0001854262004989,823891.904775777,2
2024-05-30 07:37:14,5332984,1.84995596657e-05,0.0001981700382969,846311.419748995,2
2024-05-30 07:37:15,5224384,1.80925127839e-05,0.0001916241313393,900435.543900989,2
2024-05-30 07:37:16,5133160,1.77102102333e-05,0.000206340789399,866428.564232015,2
2024-05-30 07:37:17,5361944,1.73390972262e-05,0.0002389576446496,862112.438573451,2
2024-05-30 07:37:18,5535704,1.69698039488e-05,0.0002505189667707,868913.129810916,2
2024-05-30 07:37:19,5189632,1.66212755487e-05,0.0002676467885261,810234.172195049,2
2024-05-30 07:37:20,5453168,1.6289424204e-05,0.0002700872436763,842694.493889532,2
2024-05-30 07:37:21,5334432,1.59662389158e-05,0.0002660537614585,825795.918778685,2
2024-05-30 07:37:22,5583488,1.56520626842e-05,0.0002645470994584,777972.93426915,2
2024-05-30 07:37:23,4978224,1.53595319946e-05,0.0002797465136123,855686.331879919,2
2024-05-30 07:37:24,5334432,1.50843741437e-05,0.0002769664834166,816815.906137432,2
2024-05-30 07:37:25,5159224,1.48142463798e-05,0.0002747685905991,799861.372208974,2
2024-05-30 07:37:26,5513984,1.45493602379e-05,0.0002553260672763,807912.188275223,2
2024-05-30 07:37:27,5082480,1.42954420345e-05,0.0002729953528431,779605.955971198,2
2024-05-30 07:37:28,5376424,1.40534566627e-05,0.0002646496847683,853596.235259996,2
2024-05-30 07:37:29,5073792,1.38196448753e-05,0.0002609011414763,865763.481778649,2
2024-05-30 07:37:30,5425656,1.35925158311e-05,0.0002609156813296,896599.978859105,2
2024-05-30 07:37:31,5301128,1.33680297503e-05,0.0002760336543973,844597.422981389,2
2024-05-30 07:37:32,5346016,1.31524425505e-05,0.0002529293047642,839011.513070187,2
2024-05-30 07:37:33,5652992,1.29369166233e-05,0.0002769185741163,874385.554386706,2
2024-05-30 07:37:34,5185288,1.27312601607e-05,0.0002480096859654,820181.049058794,2
2024-05-30 07:37:35,5438688,1.25360106189e-05,0.0002767891106369,838090.697865791,2
2024-05-30 07:37:36,5221488,1.23459567597e-05,0.0002834639855232,979366.266457827,2
2024-05-30 07:37:37,5306920,1.21638491638e-05,0.0002703583578138,858372.995186633,2
2024-05-30 07:37:38,5419864,1.19837820444e-05,0.0002671718213485,825702.503898683,2
2024-05-30 07:37:39,5708016,1.18025249809e-05,0.0002703265452281,851358.668022551,2
2024-05-30 07:37:40,5637064,1.16232620971e-05,0.0002656110389788,872734.387625696,2
2024-05-30 07:37:41,5471992,1.14529192642e-05,0.0002651966102055,865487.246086464,2
2024-05-30 07:37:42,5466200,1.12900149409e-05,0.0002789111992022,818770.467903387,2
2024-05-30 07:37:43,5612448,1.1129687457e-05,0.00025781430256,898413.777029638,2
2024-05-30 07:37:44,5046280,1.09796283701e-05,0.0002818313443776,909004.728839972,2
2024-05-30 07:37:45,5249000,1.08385403124e-05,0.0002702249536317,810422.335062526,2
2024-05-30 07:37:46,5515432,1.06948370363e-05,0.000272210461,891063.165335149,2
2024-05-30 07:37:47,5182392,1.05557147529e-05,0.0002733847619691,862686.661091229,2
2024-05-30 07:37:48,5021664,1.04263685218e-05,0.0002660778217653,893778.111361801,2
2024-05-30 07:37:49,5292440,1.02988141887e-05,0.0002846676054715,852371.533142709,2
2024-05-30 07:37:50,5366288,1.01702287548e-05,0.0002693114493057,775255.629672309,2
2024-05-30 07:37:51,5483576,1.00426143243e-05,0.0002695369668964,802315.895371002,2
2024-05-30 07:37:52,5369184,9.9181027242e-06,0.0002675729941807,854250.002599154,2
2024-05-30 07:37:53,5670368,9.7945967442e-06,0.0002770914215346,851009.723642972,2
2024-05-30 07:37:54,5537152,9.6723003674e-06,0.0002540841891872,843244.574847101,2
2024-05-30 07:37:55,5557424,9.5542135608e-06,0.0002650598958845,914621.539510947,2
2024-05-30 07:37:56,5403936,9.4403495283e-06,0.0002780175926693,829670.8411853,2
2024-05-30 07:37:57,5246104,9.3322874746e-06,0.0002704633318859,839801.442258243,2
2024-05-30 07:37:58,5603760,9.2247190542e-06,0.0002756866999433,804814.287458152,2
2024-05-30 07:37:59,5383664,9.1182640226e-06,0.000253443181152,920753.087037875,2
2024-05-30 07:38:01,5525568,8.9149366122e-06,0.0004132051501124,941023.963161371,2
2024-05-30 07:38:02,5521224,8.8149495e-06,0.0001293783387834,850908.274680424,2
2024-05-30 07:38:03,5305472,8.7190990954e-06,0.0001320198231446,847637.056049925,2
2024-05-30 07:38:04,5427104,8.6261273718e-06,0.0001379186553466,798608.970836918,2
2024-05-30 07:38:05,5450272,8.5339004287e-06,0.0001445331864367,879716.478620666,2
2024-05-30 07:38:06,5114336,8.4461821112e-06,0.0001469902660224,849232.58228861,2
2024-05-30 07:38:07,5466200,8.3601394905e-06,0.000160716759418,823946.323675078,2
2024-05-30 07:38:08,5315608,8.2742437582e-06,0.0001624938218166,854104.086764944,2
2024-05-30 07:38:09,5602312,8.1890448731e-06,0.0001488575871022,832423.840630075,2
2024-05-30 07:38:10,5063656,8.1074673379e-06,0.0001608749320256,837260.443851803,2
2024-05-30 07:38:11,5243208,8.0301919784e-06,0.000167163741661,847603.207500929,2
2024-05-30 07:38:12,5813720,7.9489163361e-06,0.0001903247468906,855439.257269264,2
2024-05-30 07:38:13,5408280,7.8680693088e-06,0.0001854262004989,819410.440188589,2
2024-05-30 07:38:14,5082480,7.7939623821e-06,0.0001981700382969,886572.306178711,2
2024-05-30 07:38:15,5553080,7.7202621136e-06,0.0001916241313393,834980.475875886,2
2024-05-30 07:38:16,5222936,7.6469898012e-06,0.000206340789399,810098.968902448,2
2024-05-30 07:38:17,5267824,7.5769876627e-06,0.0002389576446496,771615.438680045,2
2024-05-30 07:38:18,5292440,7.5077947914e-06,0.0002505189667707,873322.706016336,2
2024-05-30 07:38:19,5603760,7.4377202029e-06,0.0002676467885261,855312.093363146,2
2024-05-30 07:38:20,5289312,7.3689566374e-06,0.0002700872436763,823382.962174196,2
2024-05-30 07:38:21,5275296,7.3034672897e-06,0.0002660537614585,780031.429002221,2
2024-05-30 07:38:22,5143296,7.2400119006e-06,0.0002645470994584,808306.822270676,2
2024-05-30 07:38:23,5847024,7.1742745597e-06,0.0002797465136123,862261.226024329,2
2024-05-30 07:38:24,5130264,7.1097710093e-06,0.0002769664834166,791462.915472494,2
2024-05-30 07:38:25,5460408,7.0486533551e-06,0.0002747685905991,848104.910245163,2
2024-05-30 07:38:26,5159224,6.9883964192e-06,0.0002553260672763,826896.430503896,2
2024-05-30 07:38:27,5280856,6.9301600248e-06,0.0002729953528431,850071.396141497,2
2024-05-30 07:38:28,5415520,6.8715011177e-06,0.0002646496847683,894284.856853135,2
2024-05-30 07:38:29,5138952,6.8145714622e-06,0.0002609011414763,824406.474078044,2
2024-05-30 07:38:30,5364840,6.7588510868e-06,0.0002609156813296,837380.280725389,2
2024-05-30 07:36:42,47963,0.213635408702432,0.0002781678121754,871190.141715353,2
2024-05-30 07:36:43,608160,0.0276830933137374,0.0002620969821938,1030414.71541508,2
2024-05-30 07:36:44,537208,0.0078991144335542,0.0002851165850341,949322.943830733,2
2024-05-30 07:36:45,671872,0.0047551457925769,0.0002675171573786,888587.682798884,2
2024-05-30 07:36:46,858664,0.0031676066563125,0.0002725869623292,909664.562716586,2
2024-05-30 07:36:47,877488,0.0022909549386115,0.0002719146112052,989545.237241878,2
2024-05-30 07:36:48,1255416,0.001717317843938,0.0002757735643665,1043241.4533971,2
2024-05-30 07:36:49,1436416,0.0013016851360041,0.000277029872107,939221.258536639,2
2024-05-30 07:36:50,1715880,0.0010147599490433,0.0002779100892539,989890.623747978,2
2024-05-30 07:36:51,1867920,0.0008108950260808,0.0002616079525621,1001348.27806921,2
2024-05-30 07:36:52,2189376,0.0006609969699722,0.0002753763858761,969961.038823042,2
2024-05-30 07:36:53,2552824,0.0005435456110194,0.0002731476106354,970656.183192536,2
2024-05-30 07:36:54,3105960,0.0004485663316209,0.0002628508695518,907599.441213569,2
2024-05-30 07:36:55,3777832,0.0003699303400922,0.0002641767956489,946940.177954355,2
2024-05-30 07:36:56,4115216,0.0003078423337131,0.0002805523844255,868017.440610128,2
2024-05-30 07:36:57,4368616,0.000260777202523,0.0002697887880941,839353.64957005,2
2024-05-30 07:36:58,5060760,0.0002229744046039,0.0002762794231037,780951.694041365,2
2024-05-30 07:36:59,5356152,0.0001921292072232,0.0002592444698314,788666.145361035,2
2024-05-30 07:37:03,5373528,0.0001225494841307,0.0065241958945989,846197.894019277,2
2024-05-30 07:37:04,5111440,0.0001125439135111,0.002146858139606,777919.471264752,2
2024-05-30 07:37:05,5496608,0.0001039706242745,0.0023773029101844,803926.194926255,2
2024-05-30 07:37:06,5341672,9.64532416465e-05,0.002007924142431,853121.510625969,2
2024-05-30 07:37:07,5344568,9.00373076958e-05,0.0019139255193923,790495.338590634,2
2024-05-30 07:37:08,5479232,8.43563666853e-05,0.0013429223274698,807753.334961281,2
2024-05-30 07:37:09,5356152,7.93425512061e-05,0.0011628043050643,855534.693174407,2
2024-05-30 07:37:10,5398144,7.49236323945e-05,0.0009117702861408,841216.697517807,2
2024-05-30 07:37:11,5729736,7.08431090309e-05,0.0008036041881051,821157.124335548,2
2024-05-30 07:37:12,5244656,6.72279889333e-05,0.0006997733305172,790182.898013618,2
2024-05-30 07:37:13,5503848,6.40310971877e-05,0.0006680691665966,817074.38598314,2
2024-05-30 07:37:14,5367736,6.10910915606e-05,0.0005246230534144,814748.326499295,2
2024-05-30 07:37:15,5217144,5.84775889762e-05,0.0004688980455082,836873.154781321,2
2024-05-30 07:37:16,5033248,5.61512707888e-05,0.0003599731959281,833663.156926571,2
2024-05-30 07:37:17,5451720,5.39567961797e-05,0.0003732920049107,787492.035053511,2
2024-05-30 07:37:18,5280856,5.18798739277e-05,0.0002999568058002,814349.705556911,2
2024-05-30 07:37:19,5398144,4.99670647974e-05,0.0002722619562355,830635.208672798,2
2024-05-30 07:37:20,5419864,4.8167820851e-05,0.0002737951959508,823458.576885826,2
2024-05-30 07:37:21,5285200,4.6510260002e-05,0.0002537628653829,847604.556277936,2
2024-05-30 07:37:22,5632720,4.49340635227e-05,0.0002845273679588,778198.545268834,2
2024-05-30 07:37:23,4926096,4.35065976178e-05,0.0002742929160103,769937.456341768,2
2024-05-30 07:37:24,5379320,4.21995136921e-05,0.0002784566913816,775819.299709859,2
2024-05-30 07:37:25,5141848,4.0942869787e-05,0.00027366287737,804782.812235571,2
2024-05-30 07:37:26,5422760,3.97548880609e-05,0.000261742127569,784755.100951584,2
2024-05-30 07:37:27,5163568,3.86311280842e-05,0.000270931626919,777998.841852645,2
2024-05-30 07:37:28,5172256,3.75938445661e-05,0.0002735052145384,827637.991404148,2
2024-05-30 07:37:29,5228728,3.66048191958e-05,0.0002609447358447,836480.284869091,2
2024-05-30 07:37:30,5215696,3.56625048851e-05,0.0002695222991406,842399.543705243,2
2024-05-30 07:37:31,5496608,3.47453503562e-05,0.0002600910824371,814649.500183016,2
2024-05-30 07:37:32,5165016,3.38779076155e-05,0.0002577552869819,820590.735001288,2
2024-05-30 07:37:33,5712360,3.30369003133e-05,0.0002756010823779,835693.07268604,2
2024-05-30 07:37:34,5086824,3.2241659831e-05,0.0002540297787304,845564.696425283,2
2024-05-30 07:37:35,5490816,3.14996459e-05,0.0002784701645491,824773.223081741,2
2024-05-30 07:37:36,5183840,3.07841182841e-05,0.0002814441952925,810358.574979789,2
2024-05-30 07:37:37,5325744,3.0110921924e-05,0.0002727706629775,851925.653916025,2
2024-05-30 07:37:38,5357600,2.94561617482e-05,0.0002730548610676,832487.086031017,2
2024-05-30 07:37:39,5618240,2.88125877351e-05,0.0002689558166405,866649.983633423,2
2024-05-30 07:37:40,5764488,2.81740859028e-05,0.0002797737901181,885137.029060268,2
2024-05-30 07:37:41,5370632,2.75760633723e-05,0.0002550339863134,827897.468645169,2
2024-05-30 07:37:42,5432896,2.7019847963e-05,0.0002781678121754,880666.453388821,2
2024-05-30 07:37:43,5364840,2.64857961251e-05,0.0002620969821938,834819.007604843,2
2024-05-30 07:37:44,5233072,2.59817411364e-05,0.0002851165850341,880287.211503096,2
2024-05-30 07:37:45,5114336,2.55078367323e-05,0.0002675171573786,884475.487317129,2
2024-05-30 07:37:46,5458960,2.50412477018e-05,0.0002725869623292,833080.193292145,2
2024-05-30 07:37:47,5170808,2.45889020569e-05,0.0002719146112052,830618.782864908,2
2024-05-30 07:37:48,5131712,2.41658626162e-05,0.0002757735643665,795030.970811973,2
2024-05-30 07:37:49,5137504,2.37584420548e-05,0.000277029872107,830415.570700227,2
2024-05-30 07:37:50,5460408,2.33521599053e-05,0.0002779100892539,812804.971293017,2
2024-05-30 07:37:51,5332984,2.29523301897e-05,0.0002616079525621,784998.030922263,2
2024-05-30 07:37:52,5464752,2.25659123455e-05,0.0002753763858761,843504.231933411,2
2024-05-30 07:37:53,5461856,2.21878819916e-05,0.0002731476106354,901654.051700439,2
2024-05-30 07:37:54,5571904,2.18187587459e-05,0.0002628508695518,880942.148569446,2
2024-05-30 07:37:55,5370632,2.14646096492e-05,0.0002641767956489,856475.052574518,2
2024-05-30 07:37:56,5508192,2.11238389147e-05,0.0002805523844255,865747.513111876,2
2024-05-30 07:37:57,5334432,2.07946649043e-05,0.0002697887880941,822567.102333833,2
2024-05-30 07:37:58,5450272,2.04773130949e-05,0.0002762794231037,856531.359791704,2
2024-05-30 07:37:59,5496608,2.01649775791e-05,0.0002592444698314,796247.86394112,2
2024-05-30 07:38:03,5340224,1.90139238329e-05,0.0065241958945989,835512.228550645,2
2024-05-30 07:38:04,5366288,1.87501382106e-05,0.002146858139606,813363.320855723,2
2024-05-30 07:38:05,5389456,1.84924082143e-05,0.0023773029101844,845072.386418629,2
2024-05-30 07:38:06,5118680,1.82473630201e-05,0.002007924142431,804446.843713699,2
2024-05-30 07:38:07,5463304,1.80071343677e-05,0.0019139255193923,824885.157066207,2
2024-05-30 07:38:08,5337328,1.77683346818e-05,0.0013429223274698,814676.010908623,2
2024-05-30 07:38:09,5398144,1.75371566841e-05,0.0011628043050643,805373.240088539,2
2024-05-30 07:38:10,5337328,1.73119058903e-05,0.0009117702861408,826102.475054513,2
2024-05-30 07:38:11,5053520,1.70993354354e-05,0.0008036041881051,828294.778975229,2
2024-05-30 07:38:12,5891912,1.68810938566e-05,0.0006997733305172,791778.079946343,2
2024-05-30 07:38:13,5104200,1.66672198821e-05,0.0006680691665966,868015.887645078,2
2024-05-30 07:38:14,5372080,1.64685110622e-05,0.0005246230534144,748358.180229489,2
2024-05-30 07:38:15,5262032,1.62715969201e-05,0.0004688980455082,796238.86809573,2
2024-05-30 07:38:16,5473440,1.60775494941e-05,0.0003599731959281,812237.562410839,2
2024-05-30 07:38:17,4978224,1.58929771755e-05,0.0003732920049107,806297.302432016,2
2024-05-30 07:38:18,5450272,1.5713052718e-05,0.0002999568058002,802099.315815737,2
2024-05-30 07:38:19,5424208,1.55296690792e-05,0.0002722619562355,836648.607343706,2
2024-05-30 07:38:20,5527016,1.53492757356e-05,0.0002737951959508,805844.529248953,2
2024-05-30 07:38:21,5095512,1.51782443242e-05,0.0002537628653829,822709.079717022,2
2024-05-30 07:38:22,5057864,1.50183099094e-05,0.0002845273679588,817377.813793252,2
2024-05-30 07:38:23,5703672,1.48524562912e-05,0.0002742929160103,848477.778210049,2
2024-05-30 07:38:24,5414072,1.4684866808e-05,0.0002784566913816,829260.207833158,2
2024-05-30 07:38:25,5337328,1.45263871765e-05,0.00027366287737,838067.956162835,2
2024-05-30 07:38:26,5141848,1.43751699202e-05,0.000261742127569,823064.020221954,2
2024-05-30 07:38:27,5211352,1.42288224465e-05,0.000270931626919,844933.922697373,2
2024-05-30 07:38:28,5386560,1.40820774427e-05,0.0002735052145384,861893.17040182,2
2024-05-30 07:38:29,5118680,1.39395710971e-05,0.0002609447358447,831639.417537185,2
2024-05-30 07:38:30,5401040,1.37997541051e-05,0.0002695222991406,814358.623408375,2
2024-05-30 07:38:31,5211352,1.36614990255e-05,0.0002600910824371,868776.769208193,2
